source_id,target_id,role
42785,08b129bfd9,Dargestellte/r
42785,08b129bfd9,Muenzherr
42786,08b129bfd9,Dargestellte/r
42786,08b129bfd9,Muenzherr
42787,08b129bfd9,Dargestellte/r
42787,08b129bfd9,Muenzherr
42788,08b129bfd9,Dargestellte/r
42788,08b129bfd9,Muenzherr
42789,08b129bfd9,Dargestellte/r
42789,08b129bfd9,Muenzherr
42790,08b129bfd9,Dargestellte/r
42790,08b129bfd9,Muenzherr
42791,08b129bfd9,Dargestellte/r
42791,08b129bfd9,Muenzherr
42792,08b129bfd9,Dargestellte/r
42792,08b129bfd9,Muenzherr
42793,08b129bfd9,Dargestellte/r
42793,08b129bfd9,Muenzherr
42794,08b129bfd9,Dargestellte/r
42794,08b129bfd9,Muenzherr
42795,08b129bfd9,Dargestellte/r
42795,08b129bfd9,Muenzherr
42796,08b129bfd9,Dargestellte/r
42796,08b129bfd9,Muenzherr
42797,08b129bfd9,Dargestellte/r
42797,08b129bfd9,Muenzherr
42798,08b129bfd9,Dargestellte/r
42798,08b129bfd9,Muenzherr
42799,08b129bfd9,Dargestellte/r
42799,08b129bfd9,Muenzherr
42800,08b129bfd9,Dargestellte/r
42800,08b129bfd9,Muenzherr
42801,08b129bfd9,Dargestellte/r
42801,08b129bfd9,Muenzherr
42802,08b129bfd9,Dargestellte/r
42802,08b129bfd9,Muenzherr
42803,08b129bfd9,Dargestellte/r
42803,08b129bfd9,Muenzherr
42804,08b129bfd9,Dargestellte/r
42804,08b129bfd9,Muenzherr
42805,19d8ac543d,Dargestellte/r
42805,19d8ac543d,Muenzherr
42806,08b129bfd9,Dargestellte/r
42806,08b129bfd9,Muenzherr
42807,19d8ac543d,Dargestellte/r
42807,19d8ac543d,Muenzherr
42808,19d8ac543d,Dargestellte/r
42808,19d8ac543d,Muenzherr
42809,08b129bfd9,Dargestellte/r
42809,08b129bfd9,Muenzherr
42810,08b129bfd9,Dargestellte/r
42810,08b129bfd9,Muenzherr
42811,19d8ac543d,Dargestellte/r
42811,19d8ac543d,Muenzherr
42812,08b129bfd9,Dargestellte/r
42812,19d8ac543d,Dargestellte/r
42812,08b129bfd9,Muenzherr
42812,19d8ac543d,Muenzherr
42813,08b129bfd9,Dargestellte/r
42813,08b129bfd9,Muenzherr
42814,08b129bfd9,Dargestellte/r
42814,08b129bfd9,Muenzherr
42815,08b129bfd9,Dargestellte/r
42815,08b129bfd9,Muenzherr
42816,08b129bfd9,Dargestellte/r
42816,08b129bfd9,Muenzherr
42817,08b129bfd9,Dargestellte/r
42817,08b129bfd9,Muenzherr
42818,08b129bfd9,Dargestellte/r
42818,08b129bfd9,Muenzherr
42819,08b129bfd9,Dargestellte/r
42819,08b129bfd9,Muenzherr
42820,08b129bfd9,Dargestellte/r
42820,08b129bfd9,Muenzherr
42821,08b129bfd9,Dargestellte/r
42821,08b129bfd9,Muenzherr
42822,08b129bfd9,Dargestellte/r
42822,08b129bfd9,Muenzherr
42823,63653cc299,Entwurf
42823,25a01d412a,Entwurf
42823,0f759091b0,Dargestellte/r
42823,1aa60ea676,Dargestellte/r
42823,0f759091b0,Muenzherr
42824,25a01d412a,Entwurf
42824,c64e85074d,Entwurf
42824,0f759091b0,Dargestellte/r
42824,0f759091b0,Muenzherr
42825,25a01d412a,Entwurf
42825,0f759091b0,Dargestellte/r
42825,0f759091b0,Muenzherr
42826,25a01d412a,Entwurf
42826,ebf8e9d4f7,Entwurf
42826,0f759091b0,Dargestellte/r
42826,0f759091b0,Muenzherr
42834,3a7dfd2efb,Muenzmeister (MM Nz)
42859,f008d085ab,Magistrat (Ant)
42860,de97fdbcf8,Magistrat (Ant)
42982,f8e838afcf,Dargestellte/r
42982,3533c4b806,Presbeutes
42982,3533c4b806,Antistrategos
42990,f8e838afcf,Dargestellte/r
42990,3533c4b806,Presbeutes
42990,3533c4b806,Antistrategos
42994,47082baf7c,Dargestellte/r
42999,45ec79d5c8,Dargestellte/r
43044,510ac80773,Magistrat (Ant)
43052,510ac80773,Magistrat (Ant)
43056,510ac80773,Magistrat (Ant)
43059,510ac80773,Magistrat (Ant)
43062,232b3dac56,Dargestellte/r
43071,1c97033b47,Magistrat (Ant)
43075,1c97033b47,Magistrat (Ant)
43085,1c97033b47,Magistrat (Ant)
43089,1c97033b47,Magistrat (Ant)
43104,97384278aa,Magistrat (Ant)
43110,97384278aa,Magistrat (Ant)
43114,97384278aa,Magistrat (Ant)
43119,97384278aa,Magistrat (Ant)
43124,3341bac4e6,Magistrat (Ant)
43140,3341bac4e6,Magistrat (Ant)
43148,755d9addea,Magistrat (Ant)
43156,755d9addea,Magistrat (Ant)
43157,84369d3706,Magistrat (Ant)
43163,84369d3706,Magistrat (Ant)
43168,3ff5c9f81a,Magistrat (Ant)
43173,3ff5c9f81a,Magistrat (Ant)
43176,2110d84116,Magistrat (Ant)
43180,2110d84116,Magistrat (Ant)
43184,e998cbe7ac,Magistrat (Ant)
43205,97384278aa,Magistrat (Ant)
43206,97384278aa,Magistrat (Ant)
43207,902ea5e4d4,Dargestellte/r
43208,902ea5e4d4,Dargestellte/r
43209,902ea5e4d4,Dargestellte/r
43210,97384278aa,Magistrat (Ant)
43211,afe4b82b87,Dargestellte/r
43212,97384278aa,Magistrat (Ant)
43213,97384278aa,Magistrat (Ant)
43214,4faccef8d2,Dargestellte/r
43215,011aef247f,Magistrat (Ant)
43216,b46405de72,Dargestellte/r
43216,cb53d172a3,Legatus Augusti pro praetore
43216,cb53d172a3,Hegemon
43217,8d32da2101,Magistrat (Ant)
43218,a96401c42e,Dargestellte/r
43219,8d32da2101,Magistrat (Ant)
43220,a96401c42e,Dargestellte/r
43221,8d32da2101,Magistrat (Ant)
43222,c0171d6831,Magistrat (Ant)
43227,c0171d6831,Magistrat (Ant)
43261,c0171d6831,Magistrat (Ant)
43270,2e7ce692c0,Magistrat (Ant)
43279,2e7ce692c0,Magistrat (Ant)
43280,d45ebbc1fa,Magistrat (Ant)
43281,ff54c2b743,Dargestellte/r
43281,ff54c2b743,Muenzherr
43295,91ed16b379,Dargestellte/r
43303,91ed16b379,Dargestellte/r
43333,d2a9e3e588,Dargestellte/r
43348,e0a014da9c,Magistrat (Ant)
43350,e0a014da9c,Magistrat (Ant)
43351,662c070057,Dargestellte/r
43352,662c070057,Dargestellte/r
43353,5da37cf5e9,Dargestellte/r
43354,5da37cf5e9,Dargestellte/r
43354,b08c07f2d4,Dargestellte/r
43355,a96401c42e,Dargestellte/r
43356,a96401c42e,Dargestellte/r
43357,a96401c42e,Dargestellte/r
43358,ebed947a92,Dargestellte/r
43359,ebed947a92,Dargestellte/r
43360,ebed947a92,Dargestellte/r
43361,50abeca72a,Dargestellte/r
43362,50abeca72a,Dargestellte/r
43363,8a918db23b,Dargestellte/r
43364,50abeca72a,Dargestellte/r
43365,8a918db23b,Dargestellte/r
43366,c4c80cfee4,Magistrat (Ant)
43367,db37dbd285,Magistrat (Ant)
43368,ceec1907d6,Magistrat (Ant)
43369,895955d384,Magistrat (Ant)
43370,6bb204a910,Magistrat (Ant)
43371,6bb204a910,Magistrat (Ant)
43372,7a8923bb2a,Magistrat (Ant)
43373,6263b8f7df,Magistrat (Ant)
43374,72dfa13dea,Magistrat (Ant)
43375,746d5c28cc,Magistrat (Ant)
43376,b96d1e2c99,Magistrat (Ant)
43377,4b07f322b2,Magistrat (Ant)
43378,7898d6d4a3,Magistrat (Ant)
43379,6bb204a910,Magistrat (Ant)
43380,895955d384,Magistrat (Ant)
43381,824083fcbf,Magistrat (Ant)
43382,824083fcbf,Magistrat (Ant)
43383,1bbf8347e2,Magistrat (Ant)
43385,1bbf8347e2,Magistrat (Ant)
43386,165e0a197d,Magistrat (Ant)
43387,165e0a197d,Magistrat (Ant)
43388,85720a15ee,Magistrat (Ant)
43389,85720a15ee,Magistrat (Ant)
43390,85720a15ee,Magistrat (Ant)
43391,85720a15ee,Magistrat (Ant)
43392,6bb204a910,Magistrat (Ant)
43393,6bb204a910,Magistrat (Ant)
43394,6bb204a910,Magistrat (Ant)
43395,dbac21e491,Magistrat (Ant)
43396,3cb8a13059,Magistrat (Ant)
43397,3cb8a13059,Magistrat (Ant)
43398,3cb8a13059,Magistrat (Ant)
43399,824083fcbf,Magistrat (Ant)
43421,70a03012d3,Magistrat (Ant)
43422,9961b9541d,Magistrat (Ant)
43438,e63085b2d1,Muenzherr
43441,7a7aca0d6f,Muenzherr
43446,7a7aca0d6f,Muenzherr
43463,902ea5e4d4,Dargestellte/r
43463,a37507d656,Hegemon
43464,902ea5e4d4,Dargestellte/r
43464,a37507d656,Hegemon
43467,902ea5e4d4,Dargestellte/r
43472,afe4b82b87,Dargestellte/r
43473,50abeca72a,Dargestellte/r
43474,50abeca72a,Dargestellte/r
43475,afe4b82b87,Dargestellte/r
43476,50abeca72a,Dargestellte/r
43477,50abeca72a,Dargestellte/r
43481,50abeca72a,Dargestellte/r
43484,50abeca72a,Dargestellte/r
43486,505a2bdfd7,Entwurf
43486,12907030fa,Entwurf
43488,50abeca72a,Dargestellte/r
43490,50abeca72a,Dargestellte/r
43492,50abeca72a,Dargestellte/r
43493,afe4b82b87,Dargestellte/r
43493,0ffdb5c566,Legatus Augusti pro praetore
43494,50abeca72a,Dargestellte/r
43501,afe4b82b87,Dargestellte/r
43501,0ffdb5c566,Hegemon
43502,afe4b82b87,Dargestellte/r
43502,da7f833103,Hegemon
43503,afe4b82b87,Dargestellte/r
43503,79de8e3fb7,Dargestellte/r
43504,4faccef8d2,Dargestellte/r
43506,4faccef8d2,Dargestellte/r
43509,afe4b82b87,Dargestellte/r
43509,da7f833103,Hegemon
43511,4faccef8d2,Dargestellte/r
43522,4faccef8d2,Dargestellte/r
43525,4faccef8d2,Dargestellte/r
43529,4faccef8d2,Dargestellte/r
43530,616dd42f24,Magistrat (Ant)
43533,4faccef8d2,Dargestellte/r
43536,4faccef8d2,Dargestellte/r
43558,4faccef8d2,Dargestellte/r
43559,4faccef8d2,Dargestellte/r
43560,4faccef8d2,Dargestellte/r
43564,4faccef8d2,Dargestellte/r
43568,4faccef8d2,Dargestellte/r
43571,4faccef8d2,Dargestellte/r
43577,4faccef8d2,Dargestellte/r
43578,4faccef8d2,Dargestellte/r
43579,4faccef8d2,Dargestellte/r
43580,79de8e3fb7,Dargestellte/r
43580,da7f833103,Hegemon
43581,79de8e3fb7,Dargestellte/r
43581,da7f833103,Hegemon
43582,f3c9a72b79,Dargestellte/r
43583,e2ccea8aa9,Dargestellte/r
43583,9ffd08b3c9,Hegemon
43584,e2ccea8aa9,Dargestellte/r
43584,be125b61fc,Hegemon
43598,50abeca72a,Dargestellte/r
43602,e2ccea8aa9,Dargestellte/r
43602,314972d169,Hegemon
43607,50abeca72a,Dargestellte/r
43609,e2ccea8aa9,Dargestellte/r
43609,c4133be202,Hegemon
43611,50abeca72a,Dargestellte/r
43613,50abeca72a,Dargestellte/r
43616,e2ccea8aa9,Dargestellte/r
43616,c4133be202,Hegemon
43617,50abeca72a,Dargestellte/r
43618,50abeca72a,Dargestellte/r
43625,e2ccea8aa9,Dargestellte/r
43627,50abeca72a,Dargestellte/r
43627,1603704d13,Dargestellte/r
43631,e2ccea8aa9,Dargestellte/r
43644,505a2bdfd7,Entwurf
43644,04fb9522ee,Entwurf
43644,ee38e12726,Entwurf
43645,505a2bdfd7,Entwurf
43645,04fb9522ee,Entwurf
43645,ee38e12726,Entwurf
43646,505a2bdfd7,Entwurf
43646,ee38e12726,Entwurf
43646,04fb9522ee,Entwurf
43647,505a2bdfd7,Entwurf
43647,04fb9522ee,Entwurf
43647,ee38e12726,Entwurf
43648,505a2bdfd7,Entwurf
43648,ee38e12726,Entwurf
43648,04fb9522ee,Entwurf
43649,505a2bdfd7,Entwurf
43649,ee38e12726,Entwurf
43649,04fb9522ee,Entwurf
43650,505a2bdfd7,Entwurf
43650,b412cd8a81,Entwurf
43650,60d44f3301,Entwurf
43651,505a2bdfd7,Entwurf
43651,60d44f3301,Entwurf
43651,b412cd8a81,Entwurf
43652,e2ccea8aa9,Dargestellte/r
43653,e2ccea8aa9,Dargestellte/r
43654,e2ccea8aa9,Dargestellte/r
43656,b46405de72,Dargestellte/r
43656,94f009ab70,Hegemon
43668,b46405de72,Dargestellte/r
43668,cee22ac1d1,Hegemon
43669,b46405de72,Dargestellte/r
43669,cee22ac1d1,Hegemon
43670,d7a81b423d,Dargestellte/r
43671,d7a81b423d,Dargestellte/r
43677,b46405de72,Dargestellte/r
43677,b6231a5f89,Hegemon
43680,b46405de72,Dargestellte/r
43680,b6231a5f89,Hegemon
43681,b46405de72,Dargestellte/r
43682,b46405de72,Dargestellte/r
43683,b46405de72,Dargestellte/r
43684,b46405de72,Dargestellte/r
43685,b46405de72,Dargestellte/r
43686,b46405de72,Dargestellte/r
43687,b46405de72,Dargestellte/r
43688,b46405de72,Dargestellte/r
43689,b46405de72,Dargestellte/r
43690,b46405de72,Dargestellte/r
43691,b46405de72,Dargestellte/r
43692,b46405de72,Dargestellte/r
43693,b46405de72,Dargestellte/r
43693,2d048c5ff1,Dargestellte/r
43694,45ec79d5c8,Dargestellte/r
43694,b6231a5f89,Hegemon
43716,45ec79d5c8,Dargestellte/r
43716,b6231a5f89,Hegemon
43727,45ec79d5c8,Dargestellte/r
43727,b6231a5f89,Hegemon
43731,45ec79d5c8,Dargestellte/r
43731,b6231a5f89,Hegemon
43733,45ec79d5c8,Dargestellte/r
43735,45ec79d5c8,Dargestellte/r
43737,45ec79d5c8,Dargestellte/r
43747,45ec79d5c8,Dargestellte/r
43750,45ec79d5c8,Dargestellte/r
43753,45ec79d5c8,Dargestellte/r
43755,45ec79d5c8,Dargestellte/r
43757,45ec79d5c8,Dargestellte/r
43759,45ec79d5c8,Dargestellte/r
43760,a96401c42e,Dargestellte/r
43760,b6231a5f89,Hegemon
43762,a96401c42e,Dargestellte/r
43763,a96401c42e,Dargestellte/r
43764,a96401c42e,Dargestellte/r
43765,a96401c42e,Dargestellte/r
43766,a96401c42e,Dargestellte/r
43767,a96401c42e,Dargestellte/r
43768,a96401c42e,Dargestellte/r
43769,a96401c42e,Dargestellte/r
43770,a96401c42e,Dargestellte/r
43771,a96401c42e,Dargestellte/r
43772,a96401c42e,Dargestellte/r
43773,a96401c42e,Dargestellte/r
43774,a96401c42e,Dargestellte/r
43775,a96401c42e,Dargestellte/r
43776,a96401c42e,Dargestellte/r
43777,a96401c42e,Dargestellte/r
43778,a96401c42e,Dargestellte/r
43779,a96401c42e,Dargestellte/r
43780,a96401c42e,Dargestellte/r
43781,a96401c42e,Dargestellte/r
43782,a96401c42e,Dargestellte/r
43783,a96401c42e,Dargestellte/r
43784,a96401c42e,Dargestellte/r
43785,a96401c42e,Dargestellte/r
43786,a96401c42e,Dargestellte/r
43787,a96401c42e,Dargestellte/r
43791,a96401c42e,Dargestellte/r
43793,50abeca72a,Dargestellte/r
43793,1603704d13,Dargestellte/r
43797,a96401c42e,Dargestellte/r
43802,a96401c42e,Dargestellte/r
43803,1603704d13,Dargestellte/r
43804,a96401c42e,Dargestellte/r
43808,a96401c42e,Dargestellte/r
43810,1603704d13,Dargestellte/r
43811,a96401c42e,Dargestellte/r
43824,5363b76285,Dargestellte/r
43828,a96401c42e,Dargestellte/r
43830,a96401c42e,Dargestellte/r
43831,5363b76285,Dargestellte/r
43832,a96401c42e,Dargestellte/r
43834,5363b76285,Dargestellte/r
43835,a96401c42e,Dargestellte/r
43836,5363b76285,Dargestellte/r
43838,5363b76285,Dargestellte/r
43839,a96401c42e,Dargestellte/r
43840,5363b76285,Dargestellte/r
43842,a96401c42e,Dargestellte/r
43844,a96401c42e,Dargestellte/r
43848,a96401c42e,Dargestellte/r
43852,a96401c42e,Dargestellte/r
43855,a96401c42e,Dargestellte/r
43857,6ccf0b2139,Dargestellte/r
43857,b6231a5f89,Hegemon
43889,3ae8008219,Dargestellte/r
43889,3ae8008219,Muenzherr
43964,d12c8a9c66,Entwurf
43964,311b5e6791,Dargestellte/r
43965,d3d6ce1835,Entwurf
43965,fe78d33ac6,Entwurf
43965,8c66d53489,Dargestellte/r
43966,7560afa1f4,"Geehrte/r (ohne Bildnis, Med./Gedenkmzn)"
43967,7560afa1f4,Dargestellte/r
43968,a1ed64c01c,Entwurf
43968,dd2e20a74d,Dargestellte/r
43969,a1ed64c01c,Entwurf
43969,dd2e20a74d,Dargestellte/r
44024,16e6d3bdb0,Muenzherr
44025,16e6d3bdb0,Muenzherr
44026,00f12f4479,Muenzherr
44027,00f12f4479,Muenzherr
44028,00f12f4479,Muenzherr
44029,00f12f4479,Muenzherr
44031,d8c4349225,Dargestellte/r
44032,d8c4349225,Dargestellte/r
44035,ae8b7e1dbc,Dargestellte/r
44036,ae8b7e1dbc,Dargestellte/r
44037,bc0faa3471,Entwurf
44037,f664710ca7,"Geehrte/r (ohne Bildnis, Med./Gedenkmzn)"
44038,bc0faa3471,Entwurf
44038,f664710ca7,"Geehrte/r (ohne Bildnis, Med./Gedenkmzn)"
44039,755d9addea,Magistrat (Ant)
44040,17b800ee29,Magistrat (Ant)
44046,84369d3706,Magistrat (Ant)
44054,3ff5c9f81a,Magistrat (Ant)
44061,86eff628eb,Entwurf
44064,3ff5c9f81a,Magistrat (Ant)
44066,86eff628eb,Entwurf
44069,3ff5c9f81a,Magistrat (Ant)
44074,12754c9ce3,Magistrat (Ant)
44076,603511387a,Dargestellte/r
44076,603511387a,Muenzherr
44086,12754c9ce3,Magistrat (Ant)
44099,f98863af01,Magistrat (Ant)
44126,f98863af01,Magistrat (Ant)
44127,f98863af01,Magistrat (Ant)
44128,a84fc3ee28,Magistrat (Ant)
44129,cdfb9f98e7,Entwurf
44130,cdfb9f98e7,Entwurf
44131,a84fc3ee28,Magistrat (Ant)
44132,2f3e26a72b,Entwurf
44132,918edde5e6,Dargestellte/r
44133,a84fc3ee28,Magistrat (Ant)
44134,2f3e26a72b,Entwurf
44134,918edde5e6,Dargestellte/r
44135,a84fc3ee28,Magistrat (Ant)
44136,a84fc3ee28,Magistrat (Ant)
44137,a84fc3ee28,Magistrat (Ant)
44138,862e34a618,Magistrat (Ant)
44139,862e34a618,Magistrat (Ant)
44158,e5dbdc6575,Dargestellte/r
44158,e5dbdc6575,Muenzherr
44201,3b589828b0,Magistrat (Ant)
44208,bf5c2bcabb,Magistrat (Ant)
44281,e07c0dcb9b,Dargestellte/r
44281,e07c0dcb9b,Muenzherr
44295,e07c0dcb9b,Dargestellte/r
44295,e07c0dcb9b,Muenzherr
44296,7c1479ce83,Entwurf
44296,85cce75ec2,Dargestellte/r
44297,7c1479ce83,Entwurf
44297,85cce75ec2,Dargestellte/r
44298,7a974e87e2,Entwurf
44299,f8eb40720f,Entwurf
44300,e07c0dcb9b,Dargestellte/r
44300,e07c0dcb9b,Muenzherr
44301,e07c0dcb9b,Dargestellte/r
44301,e07c0dcb9b,Muenzherr
44320,f8eb40720f,Entwurf
44321,c3b67b2114,Entwurf
44322,c3b67b2114,Entwurf
44323,acd1d59aa7,Entwurf
44335,dfaf8056bb,Entwurf
44335,fb66543c21,"Geehrte/r (ohne Bildnis, Med./Gedenkmzn)"
44336,fe41ab3d78,Entwurf
44336,eaaf375d30,Dargestellte/r
44337,95d750b0a7,Entwurf
44338,95d750b0a7,Entwurf
44339,95d750b0a7,Entwurf
44340,7262c8a6b3,Entwurf
44341,03eb85999b,Entwurf
44341,db2a3ba99d,Dargestellte/r
44345,2f3e26a72b,Entwurf
44347,5b159b4d99,Entwurf
44347,708c7fb2a9,Dargestellte/r
44368,17186efd69,Entwurf
44369,3ab942c901,Entwurf
44370,0034ba0f04,Entwurf
44454,d243a668d5,Entwurf
44456,e747fc66e0,Entwurf
44466,46dedfa407,Entwurf
44468,f8eaed1a29,Entwurf
44469,222f9aa7d6,Entwurf
44471,222f9aa7d6,Entwurf
44478,a96401c42e,Dargestellte/r
44478,6ccf0b2139,Dargestellte/r
44478,b6231a5f89,Hegemon
44479,ebed947a92,Dargestellte/r
44509,3e7c12d4f9,Entwurf
44509,c5ea497241,Dargestellte/r
44510,f2ce6e5de9,Entwurf
44511,75e2a80172,Entwurf
44516,7c8b03bc60,Entwurf
44517,7c8b03bc60,Entwurf
44518,7c8b03bc60,Entwurf
44519,fdba600450,Entwurf
44523,7c8b03bc60,Entwurf
44524,7c8b03bc60,Entwurf
44525,7c8b03bc60,Entwurf
44526,fdba600450,Entwurf
44527,4aecb9dead,Dargestellte/r
44527,08b129bfd9,Muenzherr
44528,4aecb9dead,Dargestellte/r
44528,4aecb9dead,Muenzherr
44529,4aecb9dead,Dargestellte/r
44529,08b129bfd9,Muenzherr
44530,4aecb9dead,Dargestellte/r
44530,08b129bfd9,Muenzherr
44533,4aecb9dead,Dargestellte/r
44533,4aecb9dead,Muenzherr
44534,4aecb9dead,Dargestellte/r
44534,08b129bfd9,Muenzherr
44535,4aecb9dead,Dargestellte/r
44535,08b129bfd9,Muenzherr
44548,4aecb9dead,Dargestellte/r
44548,08b129bfd9,Muenzherr
44550,3828704b8c,Dargestellte/r
44550,08b129bfd9,Muenzherr
44551,08b129bfd9,Dargestellte/r
44551,08b129bfd9,Muenzherr
44552,08b129bfd9,Dargestellte/r
44552,08b129bfd9,Muenzherr
44554,08b129bfd9,Dargestellte/r
44554,08b129bfd9,Muenzherr
44555,08b129bfd9,Dargestellte/r
44555,08b129bfd9,Muenzherr
44557,08b129bfd9,Dargestellte/r
44557,08b129bfd9,Muenzherr
44573,87732e75b8,Dargestellte/r
44573,87732e75b8,Muenzherr
44574,87732e75b8,Dargestellte/r
44574,87732e75b8,Muenzherr
44575,87732e75b8,Dargestellte/r
44575,87732e75b8,Muenzherr
44576,87732e75b8,Dargestellte/r
44576,87732e75b8,Muenzherr
44577,87732e75b8,Dargestellte/r
44577,87732e75b8,Muenzherr
44583,87732e75b8,Dargestellte/r
44583,87732e75b8,Muenzherr
44584,87732e75b8,Dargestellte/r
44584,87732e75b8,Muenzherr
44591,87732e75b8,Dargestellte/r
44591,87732e75b8,Muenzherr
44596,87732e75b8,Dargestellte/r
44596,87732e75b8,Muenzherr
44601,87732e75b8,Dargestellte/r
44601,87732e75b8,Muenzherr
44610,87732e75b8,Dargestellte/r
44610,87732e75b8,Muenzherr
44625,87732e75b8,Dargestellte/r
44625,87732e75b8,Muenzherr
44626,87732e75b8,Dargestellte/r
44626,87732e75b8,Muenzherr
44627,87732e75b8,Dargestellte/r
44627,87732e75b8,Muenzherr
44629,87732e75b8,Dargestellte/r
44629,87732e75b8,Muenzherr
44632,87e374848c,Muenzherr
44633,70bab1243b,Muenzherr
44634,70bab1243b,Muenzherr
44635,eead36b0f4,Muenzherr
44636,ebed947a92,Dargestellte/r
44637,ebed947a92,Dargestellte/r
44638,ebed947a92,Dargestellte/r
44639,ebed947a92,Dargestellte/r
44640,ebed947a92,Dargestellte/r
44641,ebed947a92,Dargestellte/r
44642,ebed947a92,Dargestellte/r
44643,eead36b0f4,Muenzherr
44644,eead36b0f4,Muenzherr
44645,f214ce21a8,Muenzherr
44646,f214ce21a8,Muenzherr
44647,b0a951fdc5,Muenzherr
44650,b228f526f9,Dargestellte/r
44650,b228f526f9,Muenzherr
44651,b228f526f9,Dargestellte/r
44651,b228f526f9,Muenzherr
44652,b228f526f9,Dargestellte/r
44652,b228f526f9,Muenzherr
44653,b228f526f9,Dargestellte/r
44653,b228f526f9,Muenzherr
44654,b228f526f9,Dargestellte/r
44654,b228f526f9,Muenzherr
44655,b228f526f9,Dargestellte/r
44655,b228f526f9,Muenzherr
44656,b228f526f9,Dargestellte/r
44656,b228f526f9,Muenzherr
44657,b228f526f9,Dargestellte/r
44657,b228f526f9,Muenzherr
44658,b228f526f9,Dargestellte/r
44658,b228f526f9,Muenzherr
44659,b228f526f9,Dargestellte/r
44659,b228f526f9,Muenzherr
44661,902ea5e4d4,Dargestellte/r
44662,902ea5e4d4,Dargestellte/r
44663,902ea5e4d4,Dargestellte/r
44664,902ea5e4d4,Dargestellte/r
44665,afe4b82b87,Dargestellte/r
44666,e2ccea8aa9,Dargestellte/r
44666,e8ef85e189,Legatus Augusti pro praetore
44666,e8ef85e189,Hegemon
44667,e2ccea8aa9,Dargestellte/r
44667,c4133be202,Legatus Augusti pro praetore
44667,c4133be202,Hegemon
44668,1209bd4983,Dargestellte/r
44668,379ae5c5e2,Muenzmeister (MM Nz)
44668,1209bd4983,Muenzherr
44670,b6f460ffd6,Dargestellte/r
44670,bd3ba9eb69,Muenzwardein (MW)
44670,b6f460ffd6,Muenzherr
44670,922c9c8a43,Muenzpächter (MP)
44671,bd3ba9eb69,Muenzwardein (MW)
44672,3e2539b13b,Dargestellte/r
44672,3e2539b13b,Muenzherr
44673,d3d438f47c,Dargestellte/r
44673,d350fbdf5e,Muenzwardein (MW)
44673,d3d438f47c,Muenzherr
44674,d3d438f47c,Dargestellte/r
44674,177335ae6b,Muenzwardein (MW)
44674,d3d438f47c,Muenzherr
44674,a587f2b586,Muenzpächter (MP)
44693,ebed947a92,Dargestellte/r
44694,ebed947a92,Dargestellte/r
44695,ebed947a92,Dargestellte/r
44696,ebed947a92,Dargestellte/r
44697,ebed947a92,Dargestellte/r
44699,ebed947a92,Dargestellte/r
44700,ebed947a92,Dargestellte/r
44701,ebed947a92,Dargestellte/r
44709,490dea007b,Muenzherr
44735,d8aa4982b3,Muenzherr
44781,8c5a4b09f9,Muenzherr
44838,8c5cde4429,Muenzherr
44839,8c5cde4429,Muenzherr
44841,e2ccea8aa9,Dargestellte/r
44844,e2ccea8aa9,Dargestellte/r
44847,e2ccea8aa9,Dargestellte/r
44851,e2ccea8aa9,Dargestellte/r
44853,7f26e4746a,Muenzherr
44853,8ab6867117,Muenzherr
44854,b46405de72,Dargestellte/r
44854,cb53d172a3,Legatus Augusti pro praetore
44854,cb53d172a3,Hegemon
44855,33232ed7d8,Muenzherr
44856,b46405de72,Dargestellte/r
44856,cb53d172a3,Legatus Augusti pro praetore
44856,cb53d172a3,Hegemon
44857,b46405de72,Dargestellte/r
44857,cb53d172a3,Legatus Augusti pro praetore
44857,cb53d172a3,Hegemon
44858,b46405de72,Dargestellte/r
44858,cb53d172a3,Legatus Augusti pro praetore
44858,cb53d172a3,Hegemon
44919,b7d5b4b2a1,Dargestellte/r
44919,b7d5b4b2a1,Muenzherr
44920,c32e35cde8,Dargestellte/r
44920,c32e35cde8,Muenzherr
44921,b7d5b4b2a1,Dargestellte/r
44921,b7d5b4b2a1,Muenzherr
44922,b7d5b4b2a1,Dargestellte/r
44922,b7d5b4b2a1,Muenzherr
44923,65f5a27d54,Dargestellte/r
44923,c7f5170859,Dargestellte/r
44923,65f5a27d54,Muenzherr
44925,970ea64be1,Dargestellte/r
44925,970ea64be1,Muenzherr
44929,65f5a27d54,Dargestellte/r
44929,65f5a27d54,Muenzherr
44930,b281c2dd47,Dargestellte/r
44930,b281c2dd47,Muenzherr
44931,8d90c78d3a,Dargestellte/r
44931,8d90c78d3a,Muenzherr
44932,8d90c78d3a,Dargestellte/r
44932,8d90c78d3a,Muenzherr
44985,6dbd098d60,Muenzherr
44986,6dbd098d60,Muenzherr
44989,6dbd098d60,Muenzherr
44991,6dbd098d60,Muenzherr
